Title,Price,Bedrooms,Living Size(m²),Land Size(m²),Location,Timestamp
rumah 2 lantai dekat pintu tol di jalan srikaya utan kayu,559000000.0,2,45.0,23.0,Jakarta Timur,2025-04-27T14:35:50.720437
rumah siap huni 15 menit ke the breeze bsd city dibantu kpr j-20856,1366000000.0,3,117.0,94.0,Tangerang Selatan,2025-04-27T14:35:51.024277
rumah bisa custom dekat perkantoran arcadia jagakarsa jakarta selatan,3250000000.0,3,200.0,155.0,Jakarta Selatan,2025-04-27T14:35:51.309932
"rumah siap huni, harga bersaing, akses 15 mnt dari exit tol andara",4770000000.0,4,265.0,320.0,Depok,2025-04-27T14:35:51.609736
14686 - rumah mewah brand new dg swimming pool puri bintaro sektor 9,8500000000.0,4,266.0,250.0,Tangerang Selatan,2025-04-27T14:35:51.897096
jual kos kost kosan kostan 36 kamar di slipi palmerah jakarta barat,12000000000.0,36,450.0,177.0,Jakarta Barat,2025-04-27T14:35:52.234116
modern minimalist 4-bedroom villa in prime umalas location,14800000000.0,4,550.0,800.0,Badung,2025-04-27T14:35:52.513214
"dp terserah, akses gampang! rumah 2 lantai cuma 7 menit ke st cilebut",699999900.0,3,63.0,70.0,Bogor,2025-04-27T14:35:52.797195
grand ubud cluster pekanbaru - type denpasar (12x25) - rumah dijual,5380000000.0,4,315.0,300.0,Pekanbaru,2025-04-27T14:35:53.111179
dijual rumah perumahan graha tirta bromelia waru sidoarjo siu.a274,2300000000.0,4,240.0,120.0,Sidoarjo,2025-04-27T14:35:53.379787
"townhouse 2 lantai di sawangan – lokasi strategis,cicilan 3jt'aan!",624000000.0,2,52.0,62.0,Depok,2025-04-27T14:35:53.640580
jual rumah di jagakarsa jakarta selatan harga mulai 800 juta an,875000000.0,3,90.0,42.0,Jakarta Selatan,2025-04-27T14:35:53.934003
rumah murah dekat kampus uty kolam renang pribadi dalam ringroad,1890000000.0,5,157.0,158.0,Sleman,2025-04-27T14:35:54.212632
rumah kos ready stok 15 kamar dekat umm,2200000000.0,10,215.0,98.0,Malang,2025-04-27T14:35:54.421264
dijual rumah murah posisi hook di rajeg tangerang,545000000.0,3,110.0,206.0,Tangerang,2025-04-27T14:35:54.630473
dijual rumah cluster mewah di ciater - bds city,1680000000.0,3,67.0,84.0,Tangerang Selatan,2025-04-27T14:35:54.865606
aralia (2 lantai),1212887054.0,3,74.0,72.0,Tangerang,2025-04-27T14:35:54.980458
giva at grand wisata tipe 9,5100000000.0,4,195.0,198.0,Bekasi,2025-04-27T14:35:55.098798
grand wisata - z living tipe luxury,3181125989.0,3,155.0,144.0,Bekasi,2025-04-27T14:35:55.349774
springhill yume lagoon tipe himawari,1847111040.0,3,104.0,112.0,Tangerang,2025-04-27T14:35:55.661369
dijual rumah murah posisi hook di rajeg tangerang,545000000.0,3,110.0,206.0,Tangerang,2025-04-27T14:36:05.017162
grand ubud cluster pekanbaru - type denpasar (12x25) - rumah dijual,5380000000.0,4,315.0,300.0,Pekanbaru,2025-04-27T14:36:05.279762
dijual rumah perumahan graha tirta bromelia waru sidoarjo siu.a274,2300000000.0,4,240.0,120.0,Sidoarjo,2025-04-27T14:36:05.584314
rumah bisa custom dekat perkantoran arcadia jagakarsa jakarta selatan,3250000000.0,3,200.0,155.0,Jakarta Selatan,2025-04-27T14:36:05.851037
dijual rumah idaman yang viral di karawang,500000000.0,2,40.0,50.0,Karawang,2025-04-27T14:36:06.069142
rumah 2lt attic 7x12 3kt cluster wisteria keppel land metland cakung,2260000000.0,3,90.0,84.0,Jakarta Timur,2025-04-27T14:36:06.323452
jual rumah di jagakarsa jakarta selatan harga mulai 800 juta an,875000000.0,3,90.0,42.0,Jakarta Selatan,2025-04-27T14:36:06.723128
rumah murah dekat kampus uty kolam renang pribadi dalam ringroad,1890000000.0,5,157.0,158.0,Sleman,2025-04-27T14:36:07.001714
rumah 2 lantai premier park 2 di modernland sudah full renovasi,1750000000.0,3,120.0,105.0,Tangerang,2025-04-27T14:36:07.270853
vicente at klasika grand wisata tipe 8,2509932000.0,4,128.0,104.0,Bekasi,2025-04-27T14:36:07.556320
ymma - delta 98/98,2038000000.0,3,98.0,98.0,Tangerang,2025-04-27T14:36:07.789599
cluster brahmapuri at podomoro park bandung,4000000000.0,4,147.0,140.0,Bandung,2025-04-27T14:36:07.999146
cluster mandapa tipe deluxe garden,875879059.0,2,36.0,72.0,Bekasi,2025-04-27T14:36:08.216883
cluster sriwijaya tipe sadewa,681812284.0,2,34.0,72.0,Bekasi,2025-04-27T14:36:08.441465
vicente at klasika grand wisata tipe 6,1778315183.0,3,87.0,72.0,Bekasi,2025-04-27T14:36:08.771615
tipe premium 30/72,495000000.0,2,30.0,72.0,Tangerang,2025-04-27T14:36:09.069067
tipe delta 98/98,2038000000.0,3,98.0,98.0,Tangerang,2025-04-27T14:36:09.242674
aralia (2 lantai),1212887054.0,3,74.0,72.0,Tangerang,2025-04-27T14:36:09.431749
cluster patragriya millenial at podomoro park,800000000.0,2,31.0,60.0,Bandung,2025-04-27T14:36:09.734348
grand wisata - z living tipe luxury,3181125989.0,3,155.0,144.0,Bekasi,2025-04-27T14:36:09.971303
giva at grand wisata tipe 9,5100000000.0,4,195.0,198.0,Bekasi,2025-04-27T14:36:10.098491
springhill yume lagoon tipe himawari,1847111040.0,3,104.0,112.0,Tangerang,2025-04-27T14:36:10.344485
verda (2 lantai),1000000000.0,3,66.0,60.0,Tangerang,2025-04-27T14:36:10.640944
dijual rumah murah ditengah gading serpong - cluster karelia village,1700000000.0,3,84.0,72.0,Tangerang,2025-04-27T14:36:10.893946
dijual rumah konsep jepang shojiland lokasi 5 menit ke rsud sidoarjo,835000000.0,3,84.0,74.0,Sidoarjo,2025-04-27T14:36:11.116556
"dijual rumah nyaman di komplek cimuning royal residence, bekasi timur",650000000.0,2,68.0,96.0,Bekasi,2025-04-27T14:36:11.330303
oceanfront villa in jimbaran with tropical garden and rooftop terrace,23500000000.0,4,623.0,1189.0,Badung,2025-04-27T14:36:11.588558
dijual rumah di bintaro bebas banjir lokasi strategis tanpa perantara,3000000000.0,4,180.0,230.0,Jakarta Selatan,2025-04-27T14:36:11.865884
aset kos kosan jual cepat strategis daerah sektor 9 bintaro,1100000000.0,6,120.0,130.0,Tangerang,2025-04-27T14:36:12.105152
green stock rumah hook mewah bangunan kelas 1 di jatibening,5500000000.0,7,600.0,750.0,Bekasi,2025-04-27T14:36:12.412321
sale dijual cepat bu rumah kranggan permai furnished,1300000000.0,4,190.0,128.0,Bekasi,2025-04-27T14:36:22.900526
"dijual rumah nyaman di komplek cimuning royal residence, bekasi timur",650000000.0,2,68.0,96.0,Bekasi,2025-04-27T14:36:23.178801
jagakarsa signature tipe 248,3480000000.0,4,248.0,82.0,Jakarta Selatan,2025-04-27T14:36:23.465519
aset kos kosan jual cepat strategis daerah sektor 9 bintaro,1100000000.0,6,120.0,130.0,Tangerang,2025-04-27T14:36:23.732283
green stock rumah hook mewah bangunan kelas 1 di jatibening,5500000000.0,7,600.0,750.0,Bekasi,2025-04-27T14:36:23.932177
dijual rumah di bintaro bebas banjir lokasi strategis tanpa perantara,3000000000.0,4,180.0,230.0,Jakarta Selatan,2025-04-27T14:36:24.031456
rumah shm 2 lantai 10 mnt ke summarecon mall serpong bisa kpr j-14963,1216000000.0,3,73.0,78.0,Tangerang,2025-04-27T14:36:24.148786
american classic house at kemang jakarta,10000000000.0,4,280.0,234.0,Jakarta Selatan,2025-04-27T14:36:24.263268
dijual rumah murah bersertifikat shm dengan lokasi strategis,1200000000.0,3,200.0,916.0,Pematang Siantar,2025-04-27T14:36:24.373227
rumah bandung timur lokasi di ciwaru kecamatan cibiru kota bandung,450000000.0,2,36.0,100.0,Bandung,2025-04-27T14:36:24.469141
elyon by eonna bsd city dp0% sangat diminati sebrang mall banyak promo,4600000000.0,5,265.0,162.0,Tangerang Selatan,2025-04-27T14:36:24.584461
rumah mewah murah di sigura gura sangat dekat kampus ub brawijaya,2900000000.0,4,285.0,285.0,Malang,2025-04-27T14:36:24.859591
dijual rumah konsep jepang shojiland lokasi 5 menit ke rsud sidoarjo,835000000.0,3,84.0,74.0,Sidoarjo,2025-04-27T14:36:25.164872
arbora (1 lantai),619000000.0,2,31.0,50.0,Tangerang,2025-04-27T14:36:25.458711
verda (2 lantai) + semi furnished,1011372967.0,3,67.0,60.0,Tangerang,2025-04-27T14:36:25.734583
cluster mandapa tipe deluxe,854684964.0,2,36.0,72.0,Bekasi,2025-04-27T14:36:25.828342
cuma 2 juta dapat rumah.,390000000.0,2,36.0,60.0,Bogor,2025-04-27T14:36:25.961798
tipe deluxe 27/60,413000000.0,2,27.0,60.0,Tangerang,2025-04-27T14:36:26.058325
ymma - beta 74/66,1419000000.0,3,74.0,66.0,Tangerang,2025-04-27T14:36:26.170523
tipe epsilon 117/112,2480000000.0,3,117.0,112.0,Tangerang,2025-04-27T14:36:26.382702
tipe alpha 49/44,948000000.0,2,49.0,44.0,Tangerang,2025-04-27T14:36:26.638987
giva at grand wisata tipe 10,6402396000.0,5,260.0,220.0,Bekasi,2025-04-27T14:36:26.927880
di jual rumah 5 menit ke mal living world kota wisata cibubur.,945000000.0,3,105.0,90.0,Jakarta Timur,2025-04-27T14:36:27.209039
citra indah city rumah baru cantik aesthetic siap huni,425000000.0,3,60.0,72.0,Bogor,2025-04-27T14:36:27.561176
rumah baru mewah akses 2 mobil di swasembada tanjung priok,1450000000.0,3,155.0,81.0,Jakarta Utara,2025-04-27T14:36:27.851053
rumah modern minimalis hrg 190 jutaan nempel stasiun citayam,190000000.0,3,40.0,32.0,Bogor,2025-04-27T14:36:28.139696
"rumah rapi, siqp huni, pool di keman jaksel",10500000000.0,5,300.0,400.0,Jakarta Selatan,2025-04-27T14:36:28.416573
rumah termurah di citra raya luas 81 kamar 3,525000000.0,3,60.0,81.0,Tangerang,2025-04-27T14:36:28.716905
dijual rugi rumah 3lt (double decker) hook hadap selatan & barat lavon,1400000000.0,4,166.0,72.0,Tangerang,2025-04-27T14:36:29.028741
rumah bagus + furniture di selat sunda sawojajar bisa tt dan termin,900000000.0,3,105.0,105.0,Malang,2025-04-27T14:36:29.314845
arbora (1 lantai),619000000.0,2,31.0,50.0,Tangerang,2025-04-27T14:36:40.013232
rumah baru mewah akses 2 mobil di swasembada tanjung priok,1450000000.0,3,155.0,81.0,Jakarta Utara,2025-04-27T14:36:40.296113
rumah minimalis dekat stasiun cisauk dp 0% mulai 500jutaan,595300000.0,2,30.0,50.0,Tangerang,2025-04-27T14:36:40.596040
grank kartika cibubur rumah siap huni 2 lantai dekat dengan lrt,2000000000.0,3,140.0,98.0,Jakarta Timur,2025-04-27T14:36:40.846284
cluster tresor bsd city new luxury house tipe 12,11700000000.0,5,412.0,240.0,Tangerang Selatan,2025-04-27T14:36:41.029216
citra garden bintaro cluster calamus tipe magnolia,2100000000.0,4,101.0,84.0,Tangerang Selatan,2025-04-27T14:36:41.179259
rumah murah sentraland paradise siap huni dekat stasiun parung panjang,270000000.0,1,23.0,60.0,Bogor,2025-04-27T14:36:41.313039
"rumah cluster daerah bekasi kota,tanpa dp,rumah ready,strategis,asri",610000000.0,2,45.0,85.0,Bekasi,2025-04-27T14:36:41.422164
dijual rumah premium 3 lantai dengan tema jepang di kawasan kota sutra,1091500000.0,4,66.0,107.0,Tangerang,2025-04-27T14:36:41.516265
"jual cepat rumah di kebayoran baru, gandaria, pondok indah jaksel",4000000000.0,3,260.0,140.0,Jakarta Selatan,2025-04-27T14:36:41.629827
di jual rumah mewah nan luas di turi plawangan,1700000000.0,3,300.0,460.0,Sleman,2025-04-27T14:36:41.809370
cluster exclusive samiya cinity cicilan 2 jt an langsung akad,549000000.0,2,36.0,60.0,Bekasi,2025-04-27T14:36:42.104200
"dijual rumah semi furnished murah suvarna alam, sindang jaya tangerang",2750000000.0,4,220.0,200.0,Tangerang,2025-04-27T14:36:42.367228
dijual launching baru rumah citraland area golf surabaya,5899000000.0,4,300.0,220.0,Surabaya,2025-04-27T14:36:42.652993
eksklusive hunian baru timur sambilegi dan kadisoka,1400000000.0,3,78.0,100.0,Sleman,2025-04-27T14:36:42.955479
cluster averon at kota wisata cibubur konsep american classic tipe 8,3100000000.0,5,149.0,128.0,Bogor,2025-04-27T14:36:43.390015
rumah mewah hook kedaton park bsb city,3500000000.0,3,150.0,150.0,Semarang,2025-04-27T14:36:43.679228
rumah asri siap huni di andara,3000000000.0,5,180.0,230.0,Depok,2025-04-27T14:36:43.940638
dijual rumah tropical modern di bintaro dengan kolam renang pribadi,14500000000.0,4,450.0,515.0,Tangerang Selatan,2025-04-27T14:36:44.173210
di jual villa mewah murah & menarik di jimbaran - vskt,6000000000.0,4,1000.0,425.0,Badung,2025-04-27T14:36:44.458424
cluster panorama terrace at jakarta selatan harga mulai 3 miliar,3060000000.0,4,160.0,98.0,Jakarta Selatan,2025-04-27T14:36:44.777541
rumah dijual mewah & modren hook di pulomas barat,8000000000.0,6,376.0,286.0,Jakarta Timur,2025-04-27T14:36:45.076844
"rumah murah dekat tol jatinegara,buaran,rawamangun di pisangan baru",1525000000.0,3,95.5,48.0,Jakarta Timur,2025-04-27T14:36:45.386567
rumah siap huni cibubur essance,848000000.0,3,76.0,69.0,Jakarta Timur,2025-04-27T14:36:45.725447
rumah murah di sentul city,850000000.0,2,60.0,38.0,Bogor,2025-04-27T14:36:45.999919
dijual rumah bukit indah sukajadi batam center fully furnished,1400000000.0,4,90.0,200.0,Batam,2025-04-27T14:36:46.096062
nuansa rumah apik selatan gondowulung tamanan,465000000.0,2,50.0,74.0,Bantul,2025-04-27T14:36:46.201448
rumah dijual di kuningan uang muka 1 juta | rumah bisa kpr & cash,166000000.0,2,30.0,66.0,Kuningan,2025-04-27T14:36:46.395258
dijual rumah 3 lantai di tangsel,1822000000.0,3,125.0,93.0,Tangerang Selatan,2025-04-27T14:36:46.684712
rumah dijual regency 21 surabaya strategis,6900000000.0,4,350.0,378.0,Surabaya,2025-04-27T14:36:46.933840
cluster arel at terrnaea homes serpong tipe 5,613000000.0,2,31.0,50.0,Tangerang,2025-04-27T14:36:54.944681
rumah scandinavian 2 lantai + mezzanine di bawah 1.3 m di depok,1299000000.0,3,110.0,84.0,Depok,2025-04-27T14:36:55.204633
show unit baru dijual menteng grand parkir carport 6 mobil,16116700000.0,4,331.0,375.0,Tangerang,2025-04-27T14:36:55.492990
dijual show unit matera residence type 10 x 18,13114700000.0,4,230.0,259.0,Tangerang,2025-04-27T14:36:55.763808
rumah modern dekat summarecon bekasi 1 km dari pintu tol jorr 2,900000000.0,2,35.0,78.0,Bekasi,2025-04-27T14:36:55.951368
jual cepat rumah cluster favorit di pik 8x25 shm nego sampai deal,7890000000.0,4,300.0,200.0,Jakarta Utara,2025-04-27T14:36:56.060703
"rumah 3 lantai attic room di bogor, nuansa asri bebas banjir",1073772425.0,3,85.0,85.0,Bogor,2025-04-27T14:36:56.177069
hunian mewah strategis dekat jln solo bandara maguwo,2400000000.0,3,150.0,126.0,Sleman,2025-04-27T14:36:56.286978
maison de wisteria tipe c,3100000000.0,4,144.0,120.0,Jakarta Timur,2025-04-27T14:36:56.417030
cluster apik strategis area kampus dekat ring road barat,650000000.0,3,54.0,90.0,Bantul,2025-04-27T14:36:56.690194
miliki segera rumah luas ada 3 kios dekat sonopakis,850000000.0,3,160.0,181.0,Bantul,2025-04-27T14:36:56.969970
rumah mewah 2 lantai siap huni di denpasar kota,1900000000.0,4,150.0,100.0,Denpasar,2025-04-27T14:36:57.283504
menteng grand gading serpong ready stock,6722700000.0,3,257.0,180.0,Tangerang,2025-04-27T14:36:57.673258
"rumah 3 lantai dekat yasmin bogor, 25 menit ke krl bogor",1722578445.0,5,170.0,105.0,Bogor,2025-04-27T14:36:57.954593
rumah di padalarang/bandung barat (perumahan batujajar regency),699000000.0,3,100.0,154.0,West Bandung,2025-04-27T14:36:58.265955
maison de wisteria tipe a,1400000000.0,2,88.0,70.0,Jakarta Timur,2025-04-27T14:36:58.561278
rumah ready stock 2 lantai+rooftop full furnished & swimming pool,2700000000.0,3,113.0,108.0,Bandung,2025-04-27T14:36:58.840998
dijual rumah full furnished dalam komplek perumahan di pondok kelapa,4500000000.0,5,235.0,245.0,Jakarta Timur,2025-04-27T14:36:59.100963
the premiere hills tipe ulin (normal landed),3200000000.0,4,165.0,200.0,Samarinda,2025-04-27T14:36:59.397201
"jual murah rumah 1 lantai di pesona depok estate, margonda depok",2500000000.0,2,90.0,180.0,Depok,2025-04-27T14:36:59.678665
"semi homestay! hunian jawa unit terbatas, selangkah ke candi prambanan",450000000.0,2,36.0,75.0,Sleman,2025-04-27T14:37:00.011253
dijual murah rumah bagus & siap huni dalam komplek tanjung duren,1950000000.0,5,230.0,78.0,Jakarta Barat,2025-04-27T14:37:00.284081
gading center tipe 226,3129210000.0,3,226.0,90.0,Jakarta Utara,2025-04-27T14:37:00.551712
jual bu semi furnish cluster sevilla jababeka cikarang,990000000.0,3,75.0,60.0,Bekasi,2025-04-27T14:37:00.806096
ahsana living amarilis tipe 2 kamar,533000000.0,2,36.0,60.0,Bogor,2025-04-27T14:37:00.959792
dijual rumah siap huni di g-land padalarang residences harga terjangku,725000000.0,2,50.0,101.0,Bandung,2025-04-27T14:37:01.071117
dijual runah 2 lantai siap huni bisa kpr di rawamangun jakarta timur,2631000000.0,3,90.0,76.0,Jakarta Timur,2025-04-27T14:37:01.167502
rumah murah luas 202 perum elite bumi palapa hanya 5 menit kampus ub,1500000000.0,4,202.0,202.0,Malang,2025-04-27T14:37:01.265907
rumah mewah kano - pik 1,40000000000.0,6,1000.0,1084.0,Jakarta Utara,2025-04-27T14:37:01.371804
rumah baru launching lokasi dekat stasiun pondok jati jakarta timur,278000000.0,1,29.0,15.0,Jakarta Timur,2025-04-27T14:37:01.476054
murah banget dijual rumah aether greenwich bsd,2650000000.0,6,165.0,84.0,Tangerang Selatan,2025-04-27T14:37:11.527742
launching by sinarmasland dr4 armont pasti sold out 5m full marmer 3lt,5500000000.0,5,232.0,120.0,Tangerang Selatan,2025-04-27T14:37:11.802869
dijual rumah indent dengan lokasi di kepu jakarta pusat,660800000.0,2,46.0,24.0,Jakarta Pusat,2025-04-27T14:37:12.076000
grand tenjo residence - oakwood premiere,481667378.0,2,34.0,72.0,Bogor,2025-04-27T14:37:12.325417
hitung tanah rumah kost aktif 15 kamar area ngesong dukuh kupang,1800000000.0,15,360.0,240.0,Surabaya,2025-04-27T14:37:12.527875
full furnish - perum mewah di wilayah kampus unsil di jual murah,1600000000.0,4,180.0,120.0,Tasikmalaya,2025-04-27T14:37:12.641829
rumah villa modern furnish +kolam renang di kolonel masturi bandung,2500000000.0,3,130.0,157.0,Cimahi,2025-04-27T14:37:12.758734
dijual rumah baru hyra at melia graha raya posisi dekat taman,2100000000.0,3,77.0,72.0,Selatan,2025-04-27T14:37:12.991873
dijual hunian strategis di pusat kota sidoarjo jawa timur,1699999999.0,5,285.0,175.0,Sidoarjo,2025-04-27T14:37:13.301392
rumah sampangan belakang spbu gajahmungkur,850000000.0,2,60.0,170.0,Semarang,2025-04-27T14:37:13.610941
rumah mewah murah bu segera di ikan gurame suhat dekat kampus ub umm,900000000.0,3,145.0,98.0,Malang,2025-04-27T14:37:13.917369
"dijual rumah tua hitung lahan, graharaya bintaro pondok serut",1000000000.0,2,100.0,247.0,Bekasi,2025-04-27T14:37:14.240891
arsa royal bekasi tipe ares,1999000000.0,5,144.0,84.0,Bekasi,2025-04-27T14:37:14.545822
di jual rumah cluster grisea gading serpong,5400000000.0,4,228.0,216.0,Selatan,2025-04-27T14:37:14.841527
rumah bagus siap huni di virginia lagoon bsd city .,2900000000.0,4,159.0,180.0,Tangerang Selatan,2025-04-27T14:37:15.105220
jual rumah hoek mewah & modern palmyra - alam sutera,12000000000.0,5,700.0,358.0,Tangerang Selatan,2025-04-27T14:37:15.406985
rumah istimewa murah di sigura gura lebar 20 bagus buat 4 kos elite,1800000000.0,7,229.0,229.0,Malang,2025-04-27T14:37:15.689624
"for sale modern tropical house di senopati area, kebayoran baru (re)",31000000000.0,4,370.0,409.0,Jakarta Selatan,2025-04-27T14:37:15.997101
west hampton tipe 46,526308000.0,3,46.0,72.0,Maros,2025-04-27T14:37:16.279590
west hampton tipe 39,484548000.0,2,39.0,72.0,Maros,2025-04-27T14:37:16.557800
rumah syariah shm murah strategis dekat jakarta selatan pamulang bsd,399000000.0,2,30.0,50.0,Depok,2025-04-27T14:37:16.873230
dijual rumah baru exclusive semi furnish,3100000000.0,3,200.0,256.0,Bandung,2025-04-27T14:37:17.165211
jual rumah bogor raya resident,675000000.0,2,75.0,96.0,Bogor,2025-04-27T14:37:17.483960
rumah brand new cakep di bsd dekat stasiun cisauk & terminal intermoda,16500000000.0,5,850.0,458.0,Tangerang Selatan,2025-04-27T14:37:17.778560
"dijual rumah di semarang, dekat undip pleburan, bisa dijadikan kost-an",1600000000.0,5,200.0,105.0,Semarang,2025-04-27T14:37:18.064441
dijual rumah lokasi strategis di dekat sektor 1 bintaro,2400000000.0,3,120.0,120.0,Selatan,2025-04-27T14:37:18.361487
dijual cepat rumah di bintaro dekat dengan jakarta selatan,2500000000.0,3,225.0,154.0,Selatan,2025-04-27T14:37:18.678321
dijual rumah 2 lantai lokasi strategis di pejaten timur jak-sel,3900000000.0,4,185.0,223.0,Jakarta Selatan,2025-04-27T14:37:18.968599
rumah murah di kebon kosong kemayoran jakarta pusat,453000000.0,2,39.0,20.0,Jakarta Pusat,2025-04-27T14:37:19.233783
"paling murah! jual rumah baru pamulang 2 lantai , harga 800 jutaan",880000000.0,3,100.0,96.0,Tangerang Selatan,2025-04-27T14:37:19.388738
jual dibawah harga pasar rumah baru minimalis 2 lantai karawang,525000000.0,2,83.0,65.0,Karawang,2025-04-27T14:37:30.023856
rumah di grand wisata 2 muka jual cepat,3100000000.0,5,160.0,160.0,Bekasi,2025-04-27T14:37:30.185700
"rumah baru area mantrijeron dekat pasty, prawirotaman, malioboro",1350000000.0,3,160.0,142.0,Yogyakarta,2025-04-27T14:37:30.321458
"jual murah rumah bagus di perum merdeka residence, abadijaya depok",1150000000.0,4,125.0,154.0,Depok,2025-04-27T14:37:30.459883
"dijual radar auri cimanggis 1,9m nego",1900000000.0,4,155.0,111.0,Depok,2025-04-27T14:37:30.576811
rumah kos eksklusive 20 kamar depan umm kota malang,2400000000.0,20,376.0,120.0,Malang,2025-04-27T14:37:30.810357
"rumah siap huni, 700 meter dari jalan raya kalimulya, bebas biaya",665000000.0,2,45.0,78.0,Depok,2025-04-27T14:37:30.999344
dijual rumah 2 lt lokasi strategis,3950000000.0,3,150.0,190.0,Jakarta Selatan,2025-04-27T14:37:31.108306
rumah baru citra 8 3 lantai 4kt.malta,2300000000.0,4,60.0,104.0,Jakarta Barat,2025-04-27T14:37:31.222618
rumah ungaran elegan modern dengan suasana pegunungan,1060000000.0,2,65.0,81.0,Semarang,2025-04-27T14:37:31.384730
grand tenjo residence - cluster oakwood tipe luxe,713270293.0,3,55.0,72.0,Bogor,2025-04-27T14:37:31.528204
jual rumah murah siap huni 2 lantai strategis sunter jakarta utara,477000000.0,2,43.0,22.0,Jakarta Utara,2025-04-27T14:37:31.681877
dijual rumah 2 lantai di pasar baru jakarta pusat,640000000.0,2,46.0,24.0,Jakarta Pusat,2025-04-27T14:37:31.795287
dijual rumah cluster san lorenzo - gading serpong,4250000000.0,5,250.0,162.0,Tangerang,2025-04-27T14:37:32.074477
dijual rumah bagus siap huni di eminent bsd city,5500000000.0,4,260.0,174.0,Tangerang Selatan,2025-04-27T14:37:32.179654
rumah murah luas 188 hanya 70 m dari jalan raya dinoyo bagus buat kos,1500000000.0,4,188.0,188.0,Malang,2025-04-27T14:37:32.299510
rumah dijual rumah lokasi prime di kelapa gading,8500000000.0,6,320.0,200.0,Jakarta Utara,2025-04-27T14:37:32.395808
arsa royal bekasi tipe oscar,2600000000.0,5,192.0,112.0,Bekasi,2025-04-27T14:37:32.521882
arsa royal bekasi tipe ellia,1030000000.0,3,70.0,50.0,Bekasi,2025-04-27T14:37:32.657645
"rumah brand new “ mahoni “, cendana residence , ciater serpong",1241000000.0,3,57.0,72.0,Tangerang Selatan,2025-04-27T14:37:32.774124
murah banget wts dijual rumah karelia village gading serpong,1750000000.0,4,105.0,84.0,Tangerang,2025-04-27T14:37:32.870877
"dijual rumah cantik siap huni, posisi hook , lingkungan aman, nyaman",1700000000.0,3,52.0,79.0,Selatan,2025-04-27T14:37:33.058379
"dijual cepat! rumah + tanah luas di lokasi strategis, pakowa - manado",750000000.0,3,200.0,734.0,Manado,2025-04-27T14:37:33.226290
rumah shm row jalan 3 mobil manyar rejo dekat untag,3250000000.0,3,200.0,250.0,Surabaya,2025-04-27T14:37:33.324597
rumah hook dijual hitung tanah,8500000000.0,8,260.0,320.0,Jakarta Selatan,2025-04-27T14:37:33.453555
"jual murah rumah komplek wisma harapan 2, mekarsari depok",1000000000.0,3,45.0,90.0,Depok,2025-04-27T14:37:33.595135
rumah tua hitung tanah harga dibawah njop di bungur senen,4000000000.0,4,190.0,311.0,Jakarta Pusat,2025-04-27T14:37:33.705087
dijual cepat rumah hitung tanah saja di mainroad batununggal bandung,1835000000.0,2,110.0,257.0,Bandung,2025-04-27T14:37:33.817604
new rumah tumbuh tipe elena di perumahan elite bandung,1496344000.0,2,52.0,120.0,Bandung,2025-04-27T14:37:33.921791
dijual rumah full furnished cluster sheffield greenwich bsd,3650000000.0,3,130.0,160.0,Tangerang,2025-04-27T14:37:34.028947
"rumah brand new jual rugi, cluster belle fleur , citra garden serpong",1250000000.0,2,48.0,84.0,Tangerang,2025-04-27T14:37:44.754875
"villa menarik 1,6m. di jimbaran bali",1623000000.0,2,55.0,107.0,Badung,2025-04-27T14:37:45.069687
villa cantik di nusadua bali dekat i.t.d.c,3020000000.0,3,160.0,161.0,Badung,2025-04-27T14:37:45.404598
rumah hook dijual hitung tanah,8500000000.0,8,260.0,320.0,Jakarta Selatan,2025-04-27T14:37:45.688262
rumah tua hitung tanah harga dibawah njop di bungur senen,4000000000.0,4,190.0,311.0,Jakarta Pusat,2025-04-27T14:37:46.005454
"jual murah rumah komplek wisma harapan 2, mekarsari depok",1000000000.0,3,45.0,90.0,Depok,2025-04-27T14:37:46.313229
dijual cepat rumah hitung tanah saja di mainroad batununggal bandung,1835000000.0,2,110.0,257.0,Bandung,2025-04-27T14:37:46.619744
di jual rumah cantik minimalis 2 lantai di rawasari jakarta pusat,1200000000.0,3,68.0,42.0,Jakarta Pusat,2025-04-27T14:37:46.912121
gading center tipe 268 (hoek a),3706710000.0,3,268.0,137.0,Jakarta Utara,2025-04-27T14:37:47.199307
dijual rumah di mampang prapatan jakarta selatan,3300000000.0,3,160.0,228.0,Jakarta Selatan,2025-04-27T14:37:47.455291
dijual murah‼rumah penjaringan sari,2100000000.0,5,200.0,180.0,Surabaya,2025-04-27T14:37:47.750058
dijual rumah pik2 uk 4.5x10 full furnished shm hanya 1.4m,1400000000.0,2,40.0,45.0,Jakarta Utara,2025-04-27T14:37:48.054902
‼️jual murah‼️rumah wisma mukti lt10x20,1980000000.0,4,160.0,200.0,Surabaya,2025-04-27T14:37:48.350060
di jual rumah cluster riviera village gading serpong,1400000000.0,3,65.0,72.0,Tangerang,2025-04-27T14:37:48.669643
dijual rumah dekat universitas ipb,550000000.0,2,70.0,90.0,Bogor,2025-04-27T14:37:48.947680
arsa royal bekasi tipe elena,1430000000.0,3,86.0,66.0,Bekasi,2025-04-27T14:37:49.255870
rumah baru ‼️ rumah di daerah bintaro,850000000.0,3,82.0,68.0,Tangerang Selatan,2025-04-27T14:37:49.405847
rumah termurah bsd city! dp 10% free belova classic at terravia,1900000000.0,3,95.0,66.0,Tangerang,2025-04-27T14:37:49.637533
